time,Airport,temperature,precipitation,cloudcover,wind_speed,wind_direction,pressure,humidity,visibility,Crosswind_Kmh,Headwind_Kmh,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kmh,Crosswind_Max_3H_Kmh,Is_Rain,Is_Heavy_Rain,Is_Strong_Wind,Is_Gale_Wind,Is_Low_Visibility,Is_Fog,Is_Freezing,Is_Extreme_Heat,Is_Thunderstorm_Risk,Runway_Wet_Risk,Runway_Ice_Risk,Weather_Delay_Risk_Score
2025-12-29 14:00:00,SGN,31.1,0.0,100,5.6,345,1008.6,42,24140.0,5.58,-0.49,0.2,2.2,-3.1,0.0,0.0,0.0,6.0,5.99,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 15:00:00,SGN,31.1,0.0,99,4.1,347,1008.4,41,24140.0,4.07,-0.5,0.0,1.1,-2.2,0.0,0.0,0.0,6.0,5.99,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 16:00:00,SGN,30.6,0.0,99,3.1,336,1008.7,42,24140.0,3.09,0.22,-0.5,-0.3,-0.9,0.0,0.0,0.0,5.6,5.58,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 17:00:00,SGN,29.1,0.0,100,4.6,324,1009.2,54,24140.0,4.42,1.27,-1.5,-2.0,0.6,0.0,0.0,0.0,4.6,4.42,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 18:00:00,SGN,27.1,0.0,100,1.9,311,1009.8,68,24140.0,1.66,0.92,-2.0,-4.0,1.4,0.0,0.0,0.0,4.6,4.42,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 19:00:00,SGN,25.9,0.0,100,7.2,155,1010.4,76,24140.0,7.17,-0.63,-1.2,-4.7,1.7,0.0,0.0,0.0,7.2,7.17,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 20:00:00,SGN,24.6,0.0,100,10.1,145,1010.8,89,24140.0,9.76,-2.61,-1.3,-4.5,1.6,0.0,0.0,0.0,10.1,9.76,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 21:00:00,SGN,24.4,0.0,100,10.2,136,1010.8,88,24140.0,9.32,-4.15,-0.2,-2.7,1.0,0.0,0.0,0.0,10.2,9.76,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 22:00:00,SGN,23.9,0.0,100,9.3,126,1010.5,88,24140.0,7.71,-5.2,-0.5,-2.0,0.1,0.0,0.0,0.0,10.2,9.76,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29 23:00:00,SGN,23.6,0.0,100,8.6,123,1010.7,89,24140.0,6.87,-5.18,-0.3,-1.0,-0.1,0.0,0.0,0.0,10.2,9.32,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 00:00:00,SGN,23.3,0.0,100,6.0,119,1010.3,90,24140.0,4.53,-3.94,-0.3,-1.1,-0.5,0.0,0.0,0.0,9.3,7.71,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 01:00:00,SGN,23.0,0.0,100,4.5,130,1009.9,92,24140.0,3.9,-2.25,-0.3,-0.9,-0.6,0.0,0.0,0.0,8.6,6.87,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 02:00:00,SGN,23.0,0.0,100,3.7,133,1009.6,92,24140.0,3.3,-1.68,0.0,-0.6,-1.1,0.0,0.0,0.0,6.0,4.53,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 03:00:00,SGN,22.6,0.0,100,2.6,146,1009.1,93,24140.0,2.52,-0.63,-0.4,-0.7,-1.2,0.0,0.0,0.0,4.5,3.9,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 04:00:00,SGN,22.3,0.0,100,1.4,157,1009.3,94,24140.0,1.4,-0.07,-0.3,-0.7,-0.6,0.0,0.0,0.0,3.7,3.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 05:00:00,SGN,22.0,0.0,99,0.6,34,1009.8,95,24140.0,0.35,-0.49,-0.3,-1.0,0.2,0.0,0.0,0.0,2.6,2.52,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 06:00:00,SGN,21.5,0.0,100,1.1,18,1010.6,96,24140.0,0.87,-0.68,-0.5,-1.1,1.5,0.0,0.0,0.0,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 07:00:00,SGN,22.4,0.0,99,3.2,19,1011.3,95,24140.0,2.49,-2.01,0.9,0.1,2.0,0.0,0.0,0.0,3.2,2.49,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 08:00:00,SGN,23.9,0.0,30,2.2,5,1012.3,88,24140.0,1.99,-0.93,1.5,1.9,2.5,0.0,0.0,0.0,3.2,2.49,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 09:00:00,SGN,25.5,0.0,96,2.0,5,1012.4,81,24140.0,1.81,-0.85,1.6,4.0,1.8,0.0,0.0,0.0,3.2,2.49,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 10:00:00,SGN,27.1,0.0,84,1.1,351,1012.2,72,24140.0,1.08,-0.21,1.6,4.7,0.9,0.0,0.0,0.0,2.2,1.99,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 11:00:00,SGN,28.5,0.0,84,2.2,336,1011.3,63,24140.0,2.19,0.15,1.4,4.6,-1.0,0.0,0.0,0.0,2.2,2.19,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 12:00:00,SGN,29.5,0.0,71,0.9,349,1010.3,57,24140.0,0.89,-0.14,1.0,4.0,-2.1,0.0,0.0,0.0,2.2,2.19,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 13:00:00,SGN,30.0,0.0,5,3.2,313,1009.1,47,24140.0,2.85,1.45,0.5,2.9,-3.1,0.0,0.0,0.0,3.2,2.85,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 14:00:00,SGN,30.5,0.0,49,2.8,297,1008.1,45,24140.0,2.05,1.91,0.5,2.0,-3.2,0.0,0.0,0.0,3.2,2.85,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 15:00:00,SGN,30.2,0.0,13,3.6,311,1007.6,44,24140.0,3.15,1.75,-0.3,0.7,-2.7,0.0,0.0,0.0,3.6,3.15,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 16:00:00,SGN,29.8,0.0,43,5.2,316,1007.5,44,24140.0,4.75,2.12,-0.4,-0.2,-1.6,0.0,0.0,0.0,5.2,4.75,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 17:00:00,SGN,28.5,0.0,99,6.3,307,1007.9,52,24140.0,5.28,3.43,-1.3,-2.0,-0.2,0.0,0.0,0.0,6.3,5.28,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 18:00:00,SGN,26.2,0.0,98,3.0,295,1008.3,70,24140.0,2.12,2.12,-2.3,-4.0,0.7,0.0,0.0,0.0,6.3,5.28,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 19:00:00,SGN,25.4,0.0,91,8.9,152,1009.2,75,24140.0,8.81,-1.24,-0.8,-4.4,1.7,0.0,0.0,0.0,8.9,8.81,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 20:00:00,SGN,24.6,0.0,16,7.6,152,1009.5,77,24140.0,7.53,-1.06,-0.8,-3.9,1.6,0.0,0.0,0.0,8.9,8.81,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 21:00:00,SGN,24.0,0.0,5,9.3,140,1009.4,81,24140.0,8.74,-3.18,-0.6,-2.2,1.1,0.0,0.0,0.0,9.3,8.81,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 22:00:00,SGN,23.5,0.0,0,8.9,144,1009.3,83,24140.0,8.56,-2.45,-0.5,-1.9,0.1,0.0,0.0,0.0,9.3,8.74,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30 23:00:00,SGN,23.1,0.0,23,8.6,150,1009.7,84,24140.0,8.47,-1.49,-0.4,-1.5,0.2,0.0,0.0,0.0,9.3,8.74,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 00:00:00,SGN,22.8,0.0,100,7.3,138,1009.7,87,24140.0,6.77,-2.73,-0.3,-1.2,0.3,0.0,0.0,0.0,8.9,8.56,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 01:00:00,SGN,22.6,0.0,100,7.8,140,1009.3,91,24140.0,7.33,-2.67,-0.2,-0.9,0.0,0.0,0.0,0.0,8.6,8.47,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 02:00:00,SGN,22.6,0.0,100,5.8,141,1009.0,91,24140.0,5.48,-1.89,0.0,-0.5,-0.7,0.0,0.0,0.0,7.8,7.33,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 03:00:00,SGN,22.1,0.0,100,3.5,141,1008.5,93,24140.0,3.31,-1.14,-0.5,-0.7,-1.2,0.0,0.0,0.0,7.8,7.33,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 04:00:00,SGN,21.9,0.0,100,0.5,360,1008.6,93,24140.0,0.47,-0.17,-0.2,-0.7,-0.7,0.0,0.0,0.0,5.8,5.48,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 05:00:00,SGN,21.4,0.0,45,2.2,14,1009.4,95,24140.0,1.82,-1.23,-0.5,-1.2,0.4,0.0,0.0,0.0,3.5,3.31,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 06:00:00,SGN,21.0,0.0,0,3.1,45,1009.6,97,24140.0,1.31,-2.81,-0.4,-1.1,1.1,0.0,0.0,0.0,3.1,1.82,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 07:00:00,SGN,21.9,0.0,88,4.4,12,1010.1,97,24140.0,3.73,-2.33,0.9,0.0,1.5,0.0,0.0,0.0,4.4,3.73,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 08:00:00,SGN,23.9,0.0,97,2.5,30,1010.8,84,24140.0,1.61,-1.92,2.0,2.5,1.4,0.0,0.0,0.0,4.4,3.73,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 09:00:00,SGN,25.8,0.0,96,1.3,45,1011.0,74,24140.0,0.55,-1.18,1.9,4.8,1.4,0.0,0.0,0.0,4.4,3.73,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 10:00:00,SGN,27.5,0.0,2,1.1,99,1010.8,64,24140.0,0.53,-0.96,1.7,5.6,0.7,0.0,0.0,0.0,2.5,1.61,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 11:00:00,SGN,28.9,0.0,19,2.9,30,1009.8,57,24140.0,1.86,-2.22,1.4,5.0,-1.0,0.0,0.0,0.0,2.9,1.86,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 12:00:00,SGN,29.9,0.0,18,3.9,13,1008.4,52,24140.0,3.27,-2.12,1.0,4.1,-2.6,0.0,0.0,0.0,3.9,3.27,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 13:00:00,SGN,30.5,0.0,38,2.3,4,1007.4,48,24140.0,2.1,-0.94,0.6,3.0,-3.4,0.0,0.0,0.0,3.9,3.27,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 14:00:00,SGN,31.1,0.0,61,2.3,337,1006.3,45,24140.0,2.3,0.12,0.6,2.2,-3.5,0.0,0.0,0.0,3.9,3.27,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 15:00:00,SGN,31.1,0.0,81,2.2,336,1005.8,43,24140.0,2.19,0.15,0.0,1.2,-2.6,0.0,0.0,0.0,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 16:00:00,SGN,30.7,0.0,63,3.4,335,1005.8,43,24140.0,3.39,0.3,-0.4,0.2,-1.6,0.0,0.0,0.0,3.4,3.39,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 17:00:00,SGN,29.5,0.0,78,6.4,333,1006.1,49,24140.0,6.35,0.78,-1.2,-1.6,-0.2,0.0,0.0,0.0,6.4,6.35,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 18:00:00,SGN,27.1,0.0,55,1.8,6,1007.2,71,24140.0,1.62,-0.79,-2.4,-4.0,1.4,0.0,0.0,0.0,6.4,6.35,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 19:00:00,SGN,25.7,0.0,82,10.4,146,1008.0,73,24140.0,10.09,-2.52,-1.4,-5.0,2.2,0.0,0.0,0.0,10.4,10.09,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 20:00:00,SGN,24.6,0.0,94,10.1,130,1009.0,74,24140.0,8.75,-5.05,-1.1,-4.9,2.9,0.0,0.0,0.0,10.4,10.09,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 21:00:00,SGN,23.9,0.0,94,11.7,128,1009.1,76,24140.0,9.92,-6.2,-0.7,-3.2,1.9,0.0,0.0,0.0,11.7,10.09,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 22:00:00,SGN,23.3,0.0,13,11.8,137,1008.8,82,24140.0,10.86,-4.61,-0.6,-2.4,0.8,0.0,0.0,0.0,11.8,10.86,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31 23:00:00,SGN,23.0,0.0,0,11.3,133,1009.0,85,24140.0,10.07,-5.13,-0.3,-1.6,0.0,0.0,0.0,0.0,11.8,10.86,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 00:00:00,SGN,22.8,0.0,5,10.6,134,1008.9,84,24140.0,9.53,-4.65,-0.2,-1.1,-0.2,0.0,0.0,0.0,11.8,10.86,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 01:00:00,SGN,22.6,0.0,77,6.9,141,1008.4,84,24140.0,6.52,-2.25,-0.2,-0.7,-0.4,0.0,0.0,0.0,11.3,10.07,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 02:00:00,SGN,22.4,0.0,100,5.0,142,1008.0,86,24140.0,4.76,-1.55,-0.2,-0.6,-1.0,0.0,0.0,0.0,10.6,9.53,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 03:00:00,SGN,22.0,0.0,100,3.8,121,1007.6,88,24140.0,2.95,-2.39,-0.4,-0.8,-1.3,0.0,0.0,0.0,6.9,6.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 04:00:00,SGN,21.8,0.0,95,3.9,118,1007.7,89,24140.0,2.9,-2.61,-0.2,-0.8,-0.7,0.0,0.0,0.0,5.0,4.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 05:00:00,SGN,21.3,0.0,90,3.4,96,1008.4,90,24140.0,1.49,-3.06,-0.5,-1.1,0.4,0.0,0.0,0.0,3.9,2.95,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 06:00:00,SGN,21.1,0.0,46,3.6,93,1009.1,91,24140.0,1.41,-3.31,-0.2,-0.9,1.5,0.0,0.0,0.0,3.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 07:00:00,SGN,22.0,0.0,60,4.7,97,1009.9,88,24140.0,2.13,-4.19,0.9,0.2,2.2,0.0,0.0,0.0,4.7,2.13,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 08:00:00,SGN,23.9,0.0,34,2.5,98,1011.2,77,24140.0,1.17,-2.21,1.9,2.6,2.8,0.0,0.0,0.0,4.7,2.13,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 09:00:00,SGN,25.7,0.0,8,1.7,108,1012.0,68,24140.0,1.05,-1.34,1.8,4.6,2.9,0.0,0.0,0.0,4.7,2.13,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 10:00:00,SGN,27.5,0.0,0,2.3,135,1012.0,59,24140.0,2.08,-0.97,1.8,5.5,2.1,0.0,0.0,0.0,2.5,2.08,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 11:00:00,SGN,29.2,0.0,38,1.7,328,1011.7,51,24140.0,1.66,0.35,1.7,5.3,0.5,0.0,0.0,0.0,2.3,2.08,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 12:00:00,SGN,30.0,0.0,99,3.6,327,1011.0,47,24140.0,3.51,0.81,0.8,4.3,-1.0,0.0,0.0,0.0,3.6,3.51,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 13:00:00,SGN,30.5,0.0,76,3.8,329,1010.0,44,24140.0,3.73,0.73,0.5,3.0,-2.0,0.0,0.0,0.0,3.8,3.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 14:00:00,SGN,31.2,0.0,95,6.7,329,1008.8,41,24140.0,6.58,1.28,0.7,2.0,-2.9,0.0,0.0,0.0,6.7,6.58,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 15:00:00,SGN,30.9,0.0,98,8.2,331,1008.2,41,24140.0,8.1,1.28,-0.3,0.9,-2.8,0.0,0.0,0.0,8.2,8.1,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 16:00:00,SGN,30.0,0.0,91,8.9,339,1008.3,45,24140.0,8.9,0.16,-0.9,-0.5,-1.7,0.0,0.0,0.0,8.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 17:00:00,SGN,29.3,0.0,43,8.9,326,1008.5,47,24140.0,8.64,2.15,-0.7,-1.9,-0.3,0.0,0.0,0.0,8.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 18:00:00,SGN,27.9,0.0,1,3.2,297,1009.3,58,24140.0,2.34,2.18,-1.4,-3.0,1.1,0.0,0.0,0.0,8.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 19:00:00,SGN,26.5,0.0,80,11.7,148,1010.1,68,24140.0,11.44,-2.43,-1.4,-3.5,1.8,0.0,0.0,0.0,11.7,11.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 20:00:00,SGN,24.5,0.0,29,10.2,138,1010.8,79,24140.0,9.46,-3.82,-2.0,-4.8,2.3,0.0,0.0,0.0,11.7,11.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 21:00:00,SGN,24.1,0.0,63,11.4,131,1011.3,79,24140.0,9.97,-5.53,-0.4,-3.8,2.0,0.0,0.0,0.0,11.7,11.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 22:00:00,SGN,23.8,0.0,99,10.1,123,1011.2,81,24140.0,8.07,-6.08,-0.3,-2.7,1.1,0.0,0.0,0.0,11.4,9.97,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-01 23:00:00,SGN,23.5,0.0,98,7.2,122,1011.5,82,24140.0,5.67,-4.43,-0.3,-1.0,0.7,0.0,0.0,0.0,11.4,9.97,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 00:00:00,SGN,23.2,0.0,98,6.0,100,1011.4,83,24140.0,3.0,-5.2,-0.3,-0.9,0.1,0.0,0.0,0.0,10.1,8.07,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 01:00:00,SGN,23.1,0.0,100,7.3,115,1010.9,82,24140.0,5.16,-5.16,-0.1,-0.7,-0.3,0.0,0.0,0.0,7.3,5.67,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 02:00:00,SGN,23.0,0.0,100,4.7,83,1010.1,82,24140.0,1.06,-4.58,-0.1,-0.5,-1.4,0.0,0.0,0.0,7.3,5.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 03:00:00,SGN,22.6,0.0,100,5.2,16,1009.6,83,24140.0,4.21,-3.06,-0.4,-0.6,-1.8,0.0,0.0,0.0,7.3,5.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 04:00:00,SGN,22.0,0.0,100,7.6,353,1009.8,85,24140.0,7.41,-1.71,-0.6,-1.1,-1.1,0.0,0.0,0.0,7.6,7.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 05:00:00,SGN,21.4,0.0,100,7.9,349,1010.0,87,24140.0,7.8,-1.24,-0.6,-1.6,-0.1,0.0,0.0,0.0,7.9,7.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 06:00:00,SGN,21.0,0.0,99,7.6,353,1010.6,88,24140.0,7.41,-1.71,-0.4,-1.6,1.0,0.0,0.0,0.0,7.9,7.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 07:00:00,SGN,21.6,0.0,99,7.1,341,1011.3,84,24140.0,7.1,-0.12,0.6,-0.4,1.5,0.0,0.0,0.0,7.9,7.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 08:00:00,SGN,23.8,0.0,100,6.0,350,1012.8,63,24140.0,5.91,-1.04,2.2,2.4,2.8,0.0,0.0,0.0,7.6,7.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 09:00:00,SGN,25.6,0.0,100,3.6,357,1013.3,54,24140.0,3.44,-1.05,1.8,4.6,2.7,0.0,0.0,0.0,7.1,7.1,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 10:00:00,SGN,27.5,0.0,100,0.7,284,1013.0,48,24140.0,0.39,0.58,1.9,5.9,1.7,0.0,0.0,0.0,6.0,5.91,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 11:00:00,SGN,29.2,0.0,52,3.4,180,1012.7,44,24140.0,3.19,1.16,1.7,5.4,-0.1,0.0,0.0,0.0,3.6,3.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 12:00:00,SGN,30.3,0.0,82,6.9,171,1011.7,44,24140.0,6.77,1.32,1.1,4.7,-1.6,0.0,0.0,0.0,6.9,6.77,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 13:00:00,SGN,30.8,0.0,15,9.5,195,1010.7,46,24140.0,7.78,5.45,0.5,3.3,-2.3,0.0,0.0,0.0,9.5,7.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 14:00:00,SGN,31.0,0.0,12,9.5,205,1009.7,45,24140.0,6.72,6.72,0.2,1.8,-3.0,0.0,0.0,0.0,9.5,7.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 15:00:00,SGN,31.2,0.0,38,7.9,196,1009.5,44,24140.0,6.39,4.64,0.2,0.9,-2.2,0.0,0.0,0.0,9.5,7.78,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 16:00:00,SGN,30.2,0.0,33,8.3,186,1009.7,44,24140.0,7.46,3.64,-1.0,-0.6,-1.0,0.0,0.0,0.0,9.5,7.46,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 17:00:00,SGN,28.5,0.0,4,10.4,179,1010.2,48,24140.0,9.83,3.39,-1.7,-2.5,0.5,0.0,0.0,0.0,10.4,9.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 18:00:00,SGN,26.8,0.0,1,10.3,184,1010.8,54,24140.0,9.41,4.19,-1.7,-4.4,1.3,0.0,0.0,0.0,10.4,9.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 19:00:00,SGN,26.1,0.0,14,8.9,205,1011.3,65,24140.0,6.29,6.29,-0.7,-4.1,1.6,0.0,0.0,0.0,10.4,9.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 20:00:00,SGN,26.0,0.0,31,7.8,172,1011.9,66,24140.0,7.63,1.62,-0.1,-2.5,1.7,0.0,0.0,0.0,10.3,9.41,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 21:00:00,SGN,25.5,0.0,15,8.0,157,1012.4,72,24140.0,7.99,-0.42,-0.5,-1.3,1.6,0.0,0.0,0.0,8.9,7.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 22:00:00,SGN,25.0,0.0,49,4.4,9,1012.5,76,24140.0,3.85,-2.13,-0.5,-1.1,1.2,0.0,0.0,0.0,8.0,7.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02 23:00:00,SGN,25.0,0.0,31,8.3,318,1012.6,70,24140.0,7.7,3.11,0.0,-1.0,0.7,0.0,0.0,0.0,8.3,7.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 00:00:00,SGN,24.5,0.0,2,10.5,344,1012.8,63,24140.0,10.47,-0.73,-0.5,-1.0,0.4,0.0,0.0,0.0,10.5,10.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 01:00:00,SGN,23.8,0.0,0,7.9,343,1012.5,64,24140.0,7.89,-0.41,-0.7,-1.2,0.0,0.0,0.0,0.0,10.5,10.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 02:00:00,SGN,23.0,0.0,0,6.8,338,1012.1,67,24140.0,6.8,0.24,-0.8,-2.0,-0.5,0.0,0.0,0.0,10.5,10.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 03:00:00,SGN,22.2,0.0,0,8.5,333,1011.8,69,24140.0,8.44,1.04,-0.8,-2.3,-1.0,0.0,0.0,0.0,8.5,8.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 04:00:00,SGN,21.6,0.0,0,8.9,347,1011.6,68,24140.0,8.83,-1.08,-0.6,-2.2,-0.9,0.0,0.0,0.0,8.9,8.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 05:00:00,SGN,21.1,0.0,2,7.0,4,1012.0,69,24140.0,6.39,-2.85,-0.5,-1.9,-0.1,0.0,0.0,0.0,8.9,8.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 06:00:00,SGN,20.9,0.0,5,5.1,352,1012.5,69,24140.0,4.99,-1.06,-0.2,-1.3,0.7,0.0,0.0,0.0,8.9,8.83,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 07:00:00,SGN,21.1,0.0,6,6.3,358,1013.1,68,24140.0,5.99,-1.95,0.2,-0.5,1.5,0.0,0.0,0.0,7.0,6.39,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 08:00:00,SGN,23.5,0.0,2,4.2,18,1014.2,58,24140.0,3.31,-2.59,2.4,2.4,2.2,0.0,0.0,0.0,6.3,5.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 09:00:00,SGN,25.7,0.0,0,3.9,68,1014.5,54,24140.0,0.14,-3.9,2.2,4.8,2.0,0.0,0.0,0.0,6.3,5.99,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 10:00:00,SGN,27.6,0.0,0,4.5,140,1014.4,50,24140.0,4.23,-1.54,1.9,6.5,1.3,0.0,0.0,0.0,4.5,4.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 11:00:00,SGN,29.0,0.0,0,6.5,177,1014.0,47,24140.0,6.22,1.9,1.4,5.5,-0.2,0.0,0.0,0.0,6.5,6.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 12:00:00,SGN,30.6,0.0,72,6.5,182,1012.9,43,24140.0,6.03,2.43,1.6,4.9,-1.6,0.0,0.0,0.0,6.5,6.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 13:00:00,SGN,29.8,0.0,89,7.9,183,1011.9,45,24140.0,7.27,3.09,-0.8,2.2,-2.5,0.0,0.0,0.0,7.9,7.27,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 14:00:00,SGN,30.1,0.0,97,7.2,176,1010.7,45,24140.0,6.92,1.98,0.3,1.1,-3.3,0.0,0.0,0.0,7.9,7.27,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03 15:00:00,SGN,30.0,0.0,100,5.6,173,1010.0,45,24140.0,5.46,1.26,-0.1,-0.6,-2.9,0.0,0.0,0.0,7.9,7.27,0,0,0,0,0,0,0,0,0,0,0,0
