Crawl_Date,Scheduled_Time,Actual_Time,Destination,IATA,Airline,Flight_No,Checkin_Time,Terminal,Checkin_Counter,Gate,Status,Scheduled_Tail,Aircraft_Type,Category,Is_Fixed_Flight,Departure_Runway,Is_Jet_Bridge,Is_Remote_Stand,Is_Aircraft_Swapped,Has_Matched_Departure,Has_Matched_Arrival,Match_Status,Data_Completeness,Exclude_From_Propagation_Training,Record_Type,Airline_Type,Tail_Sequence_Day,Is_First_Flight,Arrival_Delay,Accumulated_Delay,Is_Diverted_Prev,Airport_Load_Factor,Number_of_Flights_in_Last_Hour,Is_Airport_Congested,Flight_Density_Disruption,Is_Parallel_Usage,Is_Wide_Body,Time_of_Day,Peak_Hour_Indicator,Is_Special_Days,Is_Imputed_Link,Standard_Turnaround,A_CDM_TOBT_Deficit,Ground_Handling_Pressure,temperature,precipitation,cloudcover,pressure,humidity,visibility,dew_point_2m,weather_code,cape,lifted_index,cloud_cover_low,Visibility_SM,Visibility_Deficit_5KM_M,Visibility_Deficit_3SM_M,Visibility_Severity_Score,Dew_Point_Spread_C,Wind_Sector,Wind_Runway_Relative_Angle_Deg,Wind_Kt,Crosswind_Kt,Headwind_Kt,Tailwind_Default_Runway_Kt,Temp_Change_1H_C,Temp_Change_3H_C,Pressure_Change_3H_Hpa,Precip_Cumsum_1H_Mm,Precip_Cumsum_3H_Mm,Precip_Cumsum_6H_Mm,Wind_Gust_Estimate_Kt,Crosswind_Max_3H_Kt,Gust_Variation_Kt,Is_Rain,Is_Heavy_Rain,Is_Low_Visibility,Is_Fog,Is_Dewpoint_Spread_Le_1_5C,Is_Radiation_Fog_Risk,Is_WMO_Rain_Code,Is_Below_3SM_Visibility,Is_Below_1SM_Visibility,Is_Crosswind_10kt,Is_Tailwind_Default_Runway_5kt,Is_Low_Ceiling_Risk,Is_Severe_Convection_Risk,Is_Thunderstorm_Risk,Convective_Severity_Score,Runway_Wet_Risk,Forced_Runway_Swap_Risk,Weather_Delay_Risk_Score,Aviation_Operational_Risk_Score,Origin,Departure_Delay,Destination_Congestion_Risk,Taxi_Out_Congestion,Previous_Station_Disruption,Runway_Swap_Event,Turnaround_Buffer,Tail_Stagnation_Duration
2026-03-08,2026-03-08 05:25,2026-03-08 05:25,Ho Chi Minh City,SGN,VietJet Air,VJ623,03:25,1,27-34,6.0,Departed,VN-A667,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,89.0,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.5,0.1,29.0,1015.1,90.0,3140.0,19.8,51.0,60.0,5.1,27.0,1.95,1860.0,1688.03,2.0,1.7,NW,31.0,0.92,0.47,0.79,0.0,-0.3,-1.1,-0.1,0.1,0.1,0.1,3.62,3.19,2.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,DAD,0.0,0.0,0.0,0.0,0.0,216.0,156.0
2026-03-08,2026-03-08 05:45,2026-03-08 05:45,Hanoi,HAN,VietJet Air,VJ502,03:45,1,27-34,5.0,Departed,VN-A689,A320,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,38.0,0.0,0.0,0.20833333333333334,3.0,0.0,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.5,0.1,29.0,1015.1,90.0,3140.0,19.8,51.0,60.0,5.1,27.0,1.95,1860.0,1688.03,2.0,1.7,NW,31.0,0.92,0.47,0.79,0.0,-0.3,-1.1,-0.1,0.1,0.1,0.1,3.62,3.19,2.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,DAD,0.0,0.0,0.0,0.0,0.0,302.0,242.0
2026-03-08,2026-03-08 05:45,2026-03-08 05:45,Buon Ma Thuot,BMV,Vietnam Airlines,VN7913,03:45,1,3-16,8.0,Departed,VN-A605,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,-11.0,0.0,0.0,0.20833333333333334,3.0,0.0,0.0,0.0,0.0,Early_Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.5,0.1,29.0,1015.1,90.0,3140.0,19.8,51.0,60.0,5.1,27.0,1.95,1860.0,1688.03,2.0,1.7,NW,31.0,0.92,0.47,0.79,0.0,-0.3,-1.1,-0.1,0.1,0.1,0.1,3.62,3.19,2.7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,DAD,0.0,0.0,0.0,0.0,0.0,566.0,506.0
2026-03-08,2026-03-08 06:00,2026-03-08 06:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN101,04:00,1,3-16,7.0,Departed,VN-A353,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,0.0,0.0,0.0,0.25,4.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.2,0.2,43.0,1015.7,91.0,7060.0,19.7,51.0,70.0,5.2,30.0,4.39,0.0,0.0,0.0,1.5,W,66.0,0.38,0.35,0.15,0.0,-0.3,-0.9,0.5,0.2,0.3,0.3,1.94,1.25,1.57,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,215.0,155.0
2026-03-08,2026-03-08 06:05,2026-03-08 06:05,Hanoi,HAN,Vietnam Airlines,VN156,04:45,1,3-16,4.0,Departed,VN-A393,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,1.0,1.0,6.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.2,0.2,43.0,1015.7,91.0,7060.0,19.7,51.0,70.0,5.2,30.0,4.39,0.0,0.0,0.0,1.5,W,66.0,0.38,0.35,0.15,0.0,-0.3,-0.9,0.5,0.2,0.3,0.3,1.94,1.25,1.57,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,529.0,469.0
2026-03-08,2026-03-08 06:20,2026-03-08 06:20,Hanoi,HAN,VietJet Air,VJ524,04:20,1,27-34,8.0,Departed,VN-A639,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,210.0,0.0,0.0,0.20833333333333334,6.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.2,0.2,43.0,1015.7,91.0,7060.0,19.7,51.0,70.0,5.2,30.0,4.39,0.0,0.0,0.0,1.5,W,66.0,0.38,0.35,0.15,0.0,-0.3,-0.9,0.5,0.2,0.3,0.3,1.94,1.25,1.57,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,345.0,285.0
2026-03-08,2026-03-08 06:25,2026-03-08 06:25,Ho Chi Minh City,SGN,VietJet Air,VJ621,04:25,1,27-34,2.0,Departed,VN-A661,A321,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-35.0,0.0,0.0,0.20833333333333334,7.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,0.0,21.2,0.2,43.0,1015.7,91.0,7060.0,19.7,51.0,70.0,5.2,30.0,4.39,0.0,0.0,0.0,1.5,W,66.0,0.38,0.35,0.15,0.0,-0.3,-0.9,0.5,0.2,0.3,0.3,1.94,1.25,1.57,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,180.0,120.0
2026-03-08,2026-03-08 07:15,2026-03-08 07:15,Hanoi,HAN,VietJet Air,VJ510,05:15,1,27-34,5.0,Departed,VN-A542,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,-6.0,0.0,0.0,0.4166666666666667,6.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,24.0,1.0,22.6,0.2,27.0,1016.2,88.0,6400.0,20.6,51.0,80.0,5.1,27.0,3.98,0.0,0.0,0.0,2.0,NE,49.0,1.24,0.94,0.81,0.0,1.4,0.8,1.2,0.2,0.5,0.5,1.24,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,0.0,0.0,0.0,36.0,0.0
2026-03-08,2026-03-08 07:40,2026-03-08 07:55,Hanoi,HAN,VietJet Air,VJ504,05:55,1,27-34,4.0,Departed,VN-A552,A21N,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,23.0,0.0,0.0,0.5833333333333334,11.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,64.0,57.0,1.0,22.6,0.2,27.0,1016.2,88.0,6400.0,20.6,51.0,80.0,5.1,27.0,3.98,0.0,0.0,0.0,2.0,NE,49.0,1.24,0.94,0.81,0.0,1.4,0.8,1.2,0.2,0.5,0.5,1.24,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,15.0,0.0,0.0,0.0,0.0,7.0,0.0
2026-03-08,2026-03-08 07:40,2026-03-08 07:40,Hanoi,HAN,Bamboo Airways,QH104,05:40,1,43-45,8.0,Departed,VN-A596,A20N,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,-16.0,0.0,0.0,0.5833333333333334,7.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,45.0,0.0,0.0,22.6,0.2,27.0,1016.2,88.0,6400.0,20.6,51.0,80.0,5.1,27.0,3.98,0.0,0.0,0.0,2.0,NE,49.0,1.24,0.94,0.81,0.0,1.4,0.8,1.2,0.2,0.5,0.5,1.24,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,0.0,0.0,0.0,56.0,11.0
2026-03-08,2026-03-08 07:50,2026-03-08 07:50,Ho Chi Minh City,SGN,VietJet Air,VJ629,05:50,1,27-34,2.0,Departed,VN-A677,A321,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,0.0,0.0,0.0,0.5833333333333334,8.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,0.0,1.0,22.6,0.2,27.0,1016.2,88.0,6400.0,20.6,51.0,80.0,5.1,27.0,3.98,0.0,0.0,0.0,2.0,NE,49.0,1.24,0.94,0.81,0.0,1.4,0.8,1.2,0.2,0.5,0.5,1.24,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,4320.0,4320.0
2026-03-08,2026-03-08 07:55,2026-03-08 07:55,Hanoi,HAN,Vietnam Airlines,VN158,05:55,1,3-16,7.0,Departed,VN-A334,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,-18.0,0.0,0.0,0.6666666666666666,11.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,12.0,1.0,22.6,0.2,27.0,1016.2,88.0,6400.0,20.6,51.0,80.0,5.1,27.0,3.98,0.0,0.0,0.0,2.0,NE,49.0,1.24,0.94,0.81,0.0,1.4,0.8,1.2,0.2,0.5,0.5,1.24,0.94,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,48.0,0.0
2026-03-08,2026-03-08 08:00,2026-03-08 08:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN107,06:00,1,3-16,6.0,Departed,VN-A332,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,2.0,0.0,0.0,0.5833333333333334,12.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,27.0,1.0,23.9,0.3,31.0,1016.7,83.0,8560.0,20.7,51.0,110.0,3.9,27.0,5.32,0.0,0.0,0.0,3.2,E,84.0,0.7,0.7,0.07,0.0,1.3,2.4,1.6,0.3,0.7,0.8,1.24,0.94,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,3.0,0.0,0.0,33.0,0.0
2026-03-08,2026-03-08 08:10,2026-03-08 08:25,Ho Chi Minh City,SGN,Bamboo Airways,QH151,06:25,1,43-45,7.0,Departed,JU-1410,A320,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,24.0,0.0,0.0,0.5833333333333334,16.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,50.0,44.0,1.0,23.9,0.3,31.0,1016.7,83.0,8560.0,20.7,51.0,110.0,3.9,27.0,5.32,0.0,0.0,0.0,3.2,E,84.0,0.7,0.7,0.07,0.0,1.3,2.4,1.6,0.3,0.7,0.8,1.24,0.94,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,15.0,0.0,3.0,0.0,0.0,6.0,0.0
2026-03-08,2026-03-08 08:15,2026-03-08 08:15,Ho Chi Minh City,SGN,Sun PhuQuoc Airways,9G959,06:15,1,35-39,5.0,Departed,VN-A286,A21N,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,2.0,0.0,0.0,0.4583333333333333,14.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,64.0,26.0,1.0,23.9,0.3,31.0,1016.7,83.0,8560.0,20.7,51.0,110.0,3.9,27.0,5.32,0.0,0.0,0.0,3.2,E,84.0,0.7,0.7,0.07,0.0,1.3,2.4,1.6,0.3,0.7,0.8,1.24,0.94,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,38.0,0.0
2026-03-08,2026-03-08 08:25,2026-03-08 08:25,Phu Quoc Island,PQC,VietJet Air,VJ719,06:25,1,27-34,1.0,Departed,VN-A672,A320,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,5.0,0.0,0.0,0.375,16.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,50.0,20.0,1.0,23.9,0.3,31.0,1016.7,83.0,8560.0,20.7,51.0,110.0,3.9,27.0,5.32,0.0,0.0,0.0,3.2,E,84.0,0.7,0.7,0.07,0.0,1.3,2.4,1.6,0.3,0.7,0.8,1.24,0.94,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,30.0,0.0
2026-03-08,2026-03-08 08:25,2026-03-08 08:25,Hanoi,HAN,Vietravel Airlines,VU638,06:30,1,22-24,8.0,Departed,VN-A129,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,-2.0,0.0,0.0,0.375,16.0,0.0,0.0,0.0,0.0,Morning,1.0,0.0,0.0,60.0,23.0,1.0,23.9,0.3,31.0,1016.7,83.0,8560.0,20.7,51.0,110.0,3.9,27.0,5.32,0.0,0.0,0.0,3.2,E,84.0,0.7,0.7,0.07,0.0,1.3,2.4,1.6,0.3,0.7,0.8,1.24,0.94,0.54,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,37.0,0.0
2026-03-08,2026-03-08 09:05,2026-03-08 09:05,Ho Chi Minh City,SGN,Vietnam Airlines,VN109,06:55,1,3-16,9.0,Departed,VN-A503,A21N,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,-13.0,0.0,0.0,0.3333333333333333,10.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,64.0,6.0,1.0,24.9,0.4,63.0,1017.0,72.0,12320.0,19.6,51.0,10.0,3.4,63.0,7.66,0.0,0.0,0.0,5.3,E,87.0,4.21,4.21,0.22,0.0,1.0,3.7,1.3,0.4,0.9,1.2,4.21,4.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,0.0,0.0,0.0,58.0,0.0
2026-03-08,2026-03-08 09:30,2026-03-08 09:30,Haiphong,HPH,Vietnam Airlines,VN1670,07:30,1,3-16,6.0,Departed,VN-A605,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,-11.0,0.0,0.0,0.5416666666666666,8.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,9.0,2.0,24.9,0.4,63.0,1017.0,72.0,12320.0,19.6,51.0,10.0,3.4,63.0,7.66,0.0,0.0,0.0,5.3,E,87.0,4.21,4.21,0.22,0.0,1.0,3.7,1.3,0.4,0.9,1.2,4.21,4.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,0.0,0.0,0.0,51.0,0.0
2026-03-08,2026-03-08 09:40,2026-03-08 09:40,Bangkok,DMK,Thai Air Asia,FD635,06:40,2,44-46,7.0,Departed,HS-EAC,A21N,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-10.0,0.0,0.0,0.5833333333333334,9.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,64.0,19.0,1.0,24.9,0.4,63.0,1017.0,72.0,12320.0,19.6,51.0,10.0,3.4,63.0,7.66,0.0,0.0,0.0,5.3,E,87.0,4.21,4.21,0.22,0.0,1.0,3.7,1.3,0.4,0.9,1.2,4.21,4.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,1.0,0.0,0.0,45.0,0.0
2026-03-08,2026-03-08 09:45,2026-03-08 09:45,Hanoi,HAN,Vietnam Airlines,VN164,07:45,1,3-16,7.0,Departed,VN-A390,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,-2.0,0.0,0.0,0.5833333333333334,10.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,23.0,3.0,24.9,0.4,63.0,1017.0,72.0,12320.0,19.6,51.0,10.0,3.4,63.0,7.66,0.0,0.0,0.0,5.3,E,87.0,4.21,4.21,0.22,0.0,1.0,3.7,1.3,0.4,0.9,1.2,4.21,4.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,37.0,0.0
2026-03-08,2026-03-08 09:50,2026-03-08 09:50,Kuala Lumpur,KUL,VietJet Air,VJ827,06:50,2,33-35,1.0,Departed,VN-A630,A321,passenger,0,35R,0.0,1.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,5.0,0.0,0.0,0.6666666666666666,11.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,50.0,0.0,0.0,24.9,0.4,63.0,1017.0,72.0,12320.0,19.6,51.0,10.0,3.4,63.0,7.66,0.0,0.0,0.0,5.3,E,87.0,4.21,4.21,0.22,0.0,1.0,3.7,1.3,0.4,0.9,1.2,4.21,4.21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,585.0,535.0
2026-03-08,2026-03-08 10:00,2026-03-08 10:00,Ho Chi Minh City,SGN,Vietnam Airlines,VN113,08:00,1,3-16,5.0,Departed,VN-A357,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,2.0,0.0,-8.0,0.0,0.0,0.625,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,17.0,2.0,25.6,0.1,62.0,1016.9,68.0,14600.0,19.4,51.0,10.0,2.5,62.0,9.07,0.0,0.0,0.0,6.2,E,84.0,6.75,6.71,0.71,0.0,0.7,3.0,0.7,0.1,0.8,1.3,6.75,6.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,43.0,0.0
2026-03-08,2026-03-08 10:05,2026-03-08 10:05,Hong Kong,HKG,Hong Kong Express Airways,UO553,07:05,2,9-12,5.0,Departed,B-LEF,A321,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,-15.0,0.0,0.0,0.625,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,0.0,25.6,0.1,62.0,1016.9,68.0,14600.0,19.4,51.0,10.0,2.5,62.0,9.07,0.0,0.0,0.0,6.2,E,84.0,6.75,6.71,0.71,0.0,0.7,3.0,0.7,0.1,0.8,1.3,6.75,6.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,60.0,0.0
2026-03-08,2026-03-08 10:10,2026-03-08 10:10,Ho Chi Minh City,SGN,VietJet Air,VJ625,08:10,1,27-34,6.0,Departed,VN-A642,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,3.0,0.0,15.0,0.0,0.0,0.7083333333333334,12.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,45.0,2.0,25.6,0.1,62.0,1016.9,68.0,14600.0,19.4,51.0,10.0,2.5,62.0,9.07,0.0,0.0,0.0,6.2,E,84.0,6.75,6.71,0.71,0.0,0.7,3.0,0.7,0.1,0.8,1.3,6.75,6.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,2.0,0.0,0.0,15.0,0.0
2026-03-08,2026-03-08 10:15,2026-03-08 10:15,Hanoi,HAN,Vietnam Airlines,VN6080,08:25,1,18-20,4.0,On Time,VN-A363,A321,passenger,1,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,FSC,3.0,0.0,-8.0,0.0,0.0,0.5833333333333334,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,17.0,1.0,25.6,0.1,62.0,1016.9,68.0,14600.0,19.4,51.0,10.0,2.5,62.0,9.07,0.0,0.0,0.0,6.2,E,84.0,6.75,6.71,0.71,0.0,0.7,3.0,0.7,0.1,0.8,1.3,6.75,6.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,3.0,0.0,0.0,43.0,0.0
2026-03-08,2026-03-08 10:20,2026-03-08 10:20,Haiphong,HPH,VietJet Air,VJ720,08:20,1,27-34,8.0,Departed,VN-A667,A321,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,3.0,0.0,23.0,89.0,0.0,0.5416666666666666,13.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,0.0,2.0,25.6,0.1,62.0,1016.9,68.0,14600.0,19.4,51.0,10.0,2.5,62.0,9.07,0.0,0.0,0.0,6.2,E,84.0,6.75,6.71,0.71,0.0,0.7,3.0,0.7,0.1,0.8,1.3,6.75,6.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,0.0,0.0,3.0,0.0,0.0,77.0,17.0
2026-03-08,2026-03-08 10:40,2026-03-08 10:50,Bangkok,BKK,Thai Vietjet,VZ965,07:40,2,39-41,6.0,Departed,HS-VZF,B38M,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,1.0,1.0,12.0,0.0,0.0,0.6666666666666666,14.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,60.0,27.0,1.0,25.6,0.1,62.0,1016.9,68.0,14600.0,19.4,51.0,10.0,2.5,62.0,9.07,0.0,0.0,0.0,6.2,E,84.0,6.75,6.71,0.71,0.0,0.7,3.0,0.7,0.1,0.8,1.3,6.75,6.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,DAD,10.0,0.0,0.0,0.0,0.0,33.0,0.0
2026-03-08,2026-03-08 11:00,2026-03-08 11:00,Ho Chi Minh City,SGN,Vietravel Airlines,VU673,09:05,1,22-25,5.0,Departed,VN-A136,A320,passenger,0,35R,1.0,0.0,False,True,True,matched,complete,False,Departure,LCC,2.0,0.0,-3.0,0.0,0.0,0.625,15.0,0.0,0.0,0.0,0.0,Morning,0.0,0.0,0.0,50.0,12.0,1.0,26.2,0.0,28.0,1016.2,66.0,14600.0,19.4,1.0,10.0,1.9,28.0,9.07,0.0,0.0,0.0,6.8,E,80.0,7.02,6.91,1.22,0.0,0.6,2.3,-0.5,0.0,0.5,1.2,7.02,6.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAD,0.0,0.0,1.0,0.0,0.0,38.0,0.0
