Route,Dep_Index,Arr_Index,Flight_No_Dep,Flight_No_Arr,Scheduled_Tail,Actual_Tail,Gap_Hours,Is_Aircraft_Swapped
SGN->HAN,320,248,VJ122,VJ122,VN-A539,VN-A539,1.7,False
SGN->HAN,322,252,VN6002,VN6002,VN-A363,VN-A363,1.7667,False
SGN->HAN,353,861,QH282,QH282,VN-A227,VN-A227,1.65,False
SGN->HAN,357,862,VJ178,VJ178,VN-A647,VN-A647,1.6667,False
SGN->HAN,360,864,VN270,VN270,VN-A335,VN-A335,1.6333,False
SGN->HAN,364,869,VN224,VN224,VN-A327,VN-A327,1.65,False
SGN->HAN,374,290,9G882,9G882,VN-A279,VN-A279,1.75,False
SGN->HAN,375,291,VN256,VN256,VN-A395,VN-A395,1.7167,False
SGN->HAN,379,292,VU794,VU794,VN-A129,VN-A129,1.8,False
SGN->HAN,380,297,VN262,VN262,VN-A877,VN-A877,1.5667,False
SGN->HAN,381,293,VJ164,VJ164,VN-A673,VN-A673,1.8,False
SGN->HAN,383,299,VN260,VN260,VN-A878,VN-A878,1.6,False
SGN->HAN,384,301,QH286,QH286,VN-A585,VN-A585,1.65,False
SGN->HAN,386,302,VJ180,VJ180,VN-A669,VN-A669,1.7167,False
SGN->HAN,390,306,VJ166,VJ166,VN-A697,VN-A697,1.6333,False
SGN->HAN,394,308,VN220,VN220,VN-A872,VN-A872,1.6167,False
SGN->HAN,397,310,VJ196,VJ196,VN-A544,VN-A544,1.7,False
SGN->HAN,412,320,9G878,9G878,VN-A282,VN-A282,1.7667,False
SGN->HAN,414,324,VN258,VN258,VN-A890,VN-A890,1.7333,False
SGN->HAN,420,330,VJ154,VJ154,VN-A634,VN-A634,1.7833,False
SGN->HAN,429,337,9G868,9G868,VN-A280,VN-A280,1.8,False
SGN->HAN,431,343,VN218,VN218,VN-A869,VN-A869,1.6,False
SGN->HAN,434,345,VN216,VN216,VN-A865,VN-A865,1.6,False
SGN->HAN,437,346,VU780,VU780,VN-A289,VN-A289,1.65,False
SGN->HAN,445,348,QH262,QH262,ER-00005,ER-00005,1.8167,False
SGN->HAN,450,360,VN254,VN254,VN-A879,VN-A879,1.6,False
SGN->HAN,453,361,VJ152,VJ152,VN-A525,VN-A525,1.6833,False
SGN->HAN,457,362,VN252,VN252,VN-A873,VN-A873,1.7333,False
SGN->HAN,478,379,VN232,VN232,VN-A327,VN-A327,1.85,False
SGN->HAN,480,383,VJ194,VJ194,VN-A641,VN-A641,1.8,False
SGN->HAN,482,385,9G854,9G854,VN-A279,VN-A279,1.75,False
SGN->HAN,487,392,VN212,VN212,VN-A877,VN-A877,1.6833,False
SGN->HAN,489,393,VN250,VN250,VN-A878,VN-A878,1.7167,False
SGN->HAN,492,397,VJ146,VJ146,VN-A673,VN-A673,1.7333,False
SGN->HAN,502,408,VN214,VN214,VN-A862,VN-A862,1.6,False
SGN->HAN,503,407,VJ198,VJ198,VN-A642,VN-A642,1.7,False
SGN->HAN,504,410,VU770,VU770,VN-A136,VN-A136,1.6833,False
SGN->HAN,509,412,VU778,VU778,9H-MLW,9H-MLW,1.7167,False
SGN->HAN,517,417,QH242,QH242,PK-BBK,PK-BBK,1.7167,False
SGN->HAN,520,420,VN248,VN248,VN-A868,VN-A868,1.7,False
SGN->HAN,524,426,VJ138,VJ138,VN-A653,VN-A653,1.7167,False
SGN->HAN,525,427,VJ144,VJ144,VN-A536,VN-A536,1.7167,False
SGN->HAN,530,429,VN7214,VN7214,VN-A339,VN-A339,1.8167,False
SGN->HAN,536,435,VN244,VN244,VN-A890,VN-A890,1.8,False
SGN->HAN,547,441,VJ188,VJ188,VN-A655,VN-A655,1.9667,False
SGN->HAN,549,446,QH240,QH240,ER-00005,ER-00005,1.7667,False
SGN->HAN,562,456,VN246,VN246,VN-A625,VN-A625,1.8,False
SGN->HAN,569,465,VJ128,VJ128,VN-A658,VN-A658,1.6833,False
SGN->HAN,573,468,QH224,QH224,JU-1410,JU-1410,1.7,False
SGN->HAN,576,470,VN210,VN210,VN-A888,VN-A888,1.6333,False
SGN->HAN,593,482,9G822,9G822,VN-A279,VN-A279,1.6833,False
SGN->HAN,597,483,VJ132,VJ132,VN-A673,VN-A673,1.7833,False
SGN->HAN,611,497,VJ136,VJ136,VN-A646,VN-A646,1.65,False
SGN->HAN,620,500,VJ148,VJ148,VN-A639,VN-A639,1.7333,False
SGN->HAN,623,503,VN208,VN208,VN-A862,VN-A862,1.6,False
SGN->HAN,633,510,VN226,VN226,VN-A612,VN-A612,1.6833,False
SGN->HAN,637,511,VU774,VU774,VN-A129,VN-A129,1.8167,False
SGN->HAN,638,514,VN240,VN240,VN-A886,VN-A886,1.7167,False
SGN->HAN,639,515,QH204,QH204,PK-BBK,PK-BBK,1.7167,False
SGN->HAN,645,518,VN6014,VN6014,VN-A359,VN-A359,1.7,False
SGN->HAN,647,521,VJ176,VJ176,VN-A550,VN-A550,1.65,False
SGN->HAN,650,523,VN238,VN238,VN-A331,VN-A331,1.7,False
SGN->HAN,652,524,9G806,9G806,VN-A280,VN-A280,1.7,False
SGN->HAN,655,526,VJ126,VJ126,VN-A685,VN-A685,1.6667,False
SGN->HAN,658,527,VN206,VN206,VN-A868,VN-A868,1.7,False
SGN->HAN,664,530,VJ124,VJ124,VN-A537,VN-A537,1.7167,False
SGN->HAN,666,531,QH202,QH202,ER-00005,ER-00005,1.7167,False
SGN->HAN,670,533,VU750,VU750,VN-A289,VN-A289,1.7167,False
SGN->HAN,673,536,VJ122,VJ122,VN-A549,VN-A549,1.6833,False
SGN->HAN,675,538,VN6002,VN6002,VN-A363,VN-A363,1.6667,False
SGN->HAN,704,562,VN270,VN270,VN-A325,VN-A325,1.6833,False
SGN->HAN,707,1155,VN7216,VN7216,VN-A514,VN-A514,1.6667,False
SGN->HAN,712,1159,VN270,VN270,VN-A393,VN-A393,1.6833,False
SGN->HAN,713,1160,VN7206,VN7206,VN-A604,VN-A604,1.7167,False
SGN->HAN,714,1161,VJ156,VJ156,VN-A500,VN-A500,1.7167,False
SGN->HAN,719,1164,VJ180,VJ180,VN-A662,VN-A662,1.7,False
SGN->HAN,725,575,VN224,VN224,VN-A602,VN-A602,1.75,False
SGN->HAN,726,577,VJ174,VJ174,VN-A673,VN-A673,1.6667,False
SGN->HAN,728,578,9G882,9G882,VN-A281,VN-A281,1.7,False
SGN->HAN,731,582,VN260,VN260,VN-A873,VN-A873,1.6,False
SGN->HAN,732,581,VU794,VU794,VN-A136,VN-A136,1.7833,False
SGN->HAN,735,584,VN7240,VN7240,VN-A336,VN-A336,1.7333,False
SGN->HAN,739,586,VJ190,VJ190,VN-A549,VN-A549,1.7333,False
SGN->HAN,741,591,VN220,VN220,VN-A871,VN-A871,1.5833,False
SGN->HAN,745,594,VN256,VN256,VN-A889,VN-A889,1.6167,False
SGN->HAN,751,597,VJ160,VJ160,VN-A630,VN-A630,1.7167,False
SGN->HAN,756,603,QH268,QH268,PK-BBK,PK-BBK,1.7,False
SGN->HAN,757,605,VN262,VN262,VN-A869,VN-A869,1.6,False
SGN->HAN,766,609,VJ196,VJ196,VN-A685,VN-A685,1.7,False
SGN->HAN,769,610,VN258,VN258,VN-A886,VN-A886,1.7667,False
SGN->HAN,774,613,VJ166,VJ166,VN-A636,VN-A636,1.8333,False
SGN->HAN,776,615,9G878,9G878,VN-A282,VN-A282,1.8167,False
SGN->HAN,791,634,9G868,9G868,VN-A280,VN-A280,1.75,False
SGN->HAN,795,638,VN218,VN218,VN-A878,VN-A878,1.7167,False
SGN->HAN,796,636,VU780,VU780,VN-A289,VN-A289,1.8667,False
SGN->HAN,801,646,QH262,QH262,ER-00005,ER-00005,1.7333,False
SGN->HAN,803,649,VJ152,VJ152,VN-A820,VN-A820,1.7,False
SGN->HAN,810,652,VN232,VN232,VN-A332,VN-A332,1.7833,False
SGN->HAN,813,657,VN254,VN254,VN-A877,VN-A877,1.6,False
SGN->HAN,817,658,VJ194,VJ194,VN-A650,VN-A650,1.7167,False
SGN->HAN,818,659,VN252,VN252,VN-A861,VN-A861,1.6333,False
SGN->HAN,830,667,VN216,VN216,VN-A879,VN-A879,1.6833,False
SGN->HAN,842,679,9G854,9G854,VN-A281,VN-A281,1.7667,False
SGN->HAN,843,680,VJ134,VJ134,VN-A552,VN-A552,1.7667,False
SGN->HAN,844,683,VN250,VN250,VN-A873,VN-A873,1.6667,False
SGN->HAN,855,691,VJ144,VJ144,VN-A549,VN-A549,1.7167,False
SGN->HAN,857,694,VN214,VN214,VN-A871,VN-A871,1.65,False
SGN->HAN,866,700,VU770,VU770,VN-A129,VN-A129,1.6667,False
SGN->HAN,877,709,VU778,VU778,9H-MLW,9H-MLW,1.7833,False
SGN->HAN,879,713,QH242,QH242,PK-BBK,PK-BBK,1.6833,False
SGN->HAN,882,716,VN248,VN248,VN-A886,VN-A886,1.6,False
SGN->HAN,897,731,VN212,VN212,VN-A898,VN-A898,1.6667,False
SGN->HAN,901,733,VJ188,VJ188,VN-A666,VN-A666,1.7333,False
SGN->HAN,902,734,VN7214,VN7214,VN-A396,VN-A396,1.7333,False
SGN->HAN,912,742,QH240,QH240,ER-00005,ER-00005,1.6833,False
SGN->HAN,927,752,VN246,VN246,VN-A507,VN-A507,1.6833,False
SGN->HAN,938,762,QH224,QH224,JU-1410,JU-1410,1.7833,False
SGN->HAN,942,766,VN210,VN210,VN-A861,VN-A861,1.6333,False
SGN->HAN,946,769,VJ132,VJ132,VN-A648,VN-A648,1.6833,False
SGN->HAN,958,778,9G822,9G822,VN-A281,VN-A281,1.7,False
SGN->HAN,961,781,VN244,VN244,VN-A868,VN-A868,1.7167,False
SGN->HAN,962,782,VJ136,VJ136,VN-A526,VN-A526,1.7333,False
SGN->HAN,966,789,VN208,VN208,VN-A871,VN-A871,1.5667,False
SGN->HAN,986,799,VN240,VN240,VN-A888,VN-A888,1.6167,False
SGN->HAN,995,802,VJ148,VJ148,VN-A650,VN-A650,1.6833,False
SGN->HAN,996,804,VN226,VN226,VN-A508,VN-A508,1.7167,False
SGN->HAN,1001,806,VU774,VU774,9H-MLW,9H-MLW,1.75,False
SGN->HAN,1002,808,QH204,QH204,PK-BBK,PK-BBK,1.7,False
SGN->HAN,1007,810,VN6014,VN6014,VN-A354,VN-A354,1.6667,False
SGN->HAN,1008,811,VJ126,VJ126,VN-A685,VN-A685,1.6667,False
SGN->HAN,1012,815,9G806,9G806,VN-A280,VN-A280,1.65,False
SGN->HAN,1017,817,VN206,VN206,VN-A886,VN-A886,1.6333,False
SGN->HAN,1025,819,QH202,QH202,ER-00005,ER-00005,1.7167,False
SGN->HAN,1027,820,VU750,VU750,VN-A289,VN-A289,1.7,False
SGN->HAN,1028,821,VJ124,VJ124,VN-A671,VN-A671,1.65,False
SGN->HAN,1033,826,VJ122,VJ122,VN-A677,VN-A677,1.7167,False
SGN->HAN,1035,829,VN6002,VN6002,VN-A363,VN-A363,1.6833,False
SGN->HAN,1065,853,VJ182,VJ182,VN-A643,VN-A643,1.6833,False
SGN->HAN,1072,1468,VJ156,VJ156,VN-A644,VN-A644,1.7167,False
SGN->HAN,1074,1469,VN7206,VN7206,VN-A608,VN-A608,1.7167,False
SGN->HAN,1075,1470,VJ190,VJ190,VN-A697,VN-A697,1.7,False
SGN->HAN,1077,1471,VN270,VN270,VN-A602,VN-A602,1.7333,False
SGN->HAN,1082,1474,VJ174,VJ174,VN-A544,VN-A544,1.8333,False
SGN->HAN,1083,1477,9G886,9G886,VN-A279,VN-A279,1.7167,False
SGN->HAN,1086,1479,VN7216,VN7216,VN-A338,VN-A338,1.7333,False
SGN->HAN,1087,1480,VN224,VN224,VN-A339,VN-A339,1.6833,False
SGN->HAN,1090,1483,VN218,VN218,VN-A869,VN-A869,1.6667,False
SGN->HAN,1094,1485,VN7218,VN7218,VN-A332,VN-A332,1.7333,False
SGN->HAN,1095,1487,VN7240,VN7240,VN-A603,VN-A603,1.6333,False
SGN->HAN,1100,873,VN260,VN260,VN-A877,VN-A877,1.65,False
SGN->HAN,1106,877,VJ196,VJ196,VN-A816,VN-A816,1.7,False
SGN->HAN,1108,878,VN7260,VN7260,VN-A398,VN-A398,1.7333,False
SGN->HAN,1109,879,VJ150,VJ150,VN-A642,VN-A642,1.7667,False
SGN->HAN,1113,884,VU794,VU794,VN-A136,VN-A136,1.7,False
SGN->HAN,1115,887,VN256,VN256,VN-A864,VN-A864,1.6,False
SGN->HAN,1116,886,QH286,QH286,VN-A585,VN-A585,1.7167,False
SGN->HAN,1126,897,VN220,VN220,VN-A865,VN-A865,1.6667,False
SGN->HAN,1132,900,QH268,QH268,PK-BBK,PK-BBK,1.7667,False
SGN->HAN,1147,913,VJ158,VJ158,VN-A689,VN-A689,1.75,False
SGN->HAN,1149,915,VN258,VN258,VN-A873,VN-A873,1.7333,False
SGN->HAN,1150,918,9G878,9G878,VN-A282,VN-A282,1.6833,False
SGN->HAN,1155,923,VJ154,VJ154,VN-A693,VN-A693,1.7,False
SGN->HAN,1165,928,9G868,9G868,VN-A280,VN-A280,1.7,False
SGN->HAN,1169,933,VU780,VU780,VN-A289,VN-A289,1.7667,False
SGN->HAN,1177,938,QH262,QH262,VN-A227,VN-A227,1.9167,False
SGN->HAN,1182,944,VN254,VN254,VN-A878,VN-A878,1.8167,False
SGN->HAN,1186,951,VN252,VN252,VN-A872,VN-A872,1.6333,False
SGN->HAN,1198,960,9G854,9G854,VN-A281,VN-A281,1.8,False
SGN->HAN,1199,963,VJ194,VJ194,VN-A649,VN-A649,1.75,False
SGN->HAN,1208,971,VN232,VN232,VN-A886,VN-A886,1.7167,False
SGN->HAN,1215,976,VN250,VN250,VN-A877,VN-A877,1.7667,False
SGN->HAN,1217,977,VJ198,VJ198,VN-A578,VN-A578,1.85,False
SGN->HAN,1224,988,VJ144,VJ144,VN-A812,VN-A812,1.7,False
SGN->HAN,1229,994,VN214,VN214,VN-A864,VN-A864,1.6333,False
SGN->HAN,1233,997,VU770,VU770,VN-A129,VN-A129,1.6333,False
SGN->HAN,1242,1001,VJ142,VJ142,VN-A655,VN-A655,1.9167,False
SGN->HAN,1248,1006,QH242,QH242,PK-BBK,PK-BBK,1.8833,False
SGN->HAN,1250,1010,VU778,VU778,9H-MLW,9H-MLW,1.8333,False
SGN->HAN,1251,1013,VJ128,VJ128,VN-A580,VN-A580,1.7667,False
SGN->HAN,1254,1016,VN248,VN248,VN-A868,VN-A868,1.7333,False
SGN->HAN,1257,1020,VN212,VN212,VN-A869,VN-A869,1.8,False
SGN->HAN,1258,1021,VN7270,VN7270,VN-A622,VN-A622,1.8667,False
SGN->HAN,1259,1023,VJ188,VJ188,VN-A637,VN-A637,1.8167,False
SGN->HAN,1266,1029,QH240,QH240,ER-00005,ER-00005,1.8,False
SGN->HAN,1270,1032,VN246,VN246,VN-A866,VN-A866,1.75,False
SGN->HAN,1303,1054,QH224,QH224,JU-1410,JU-1410,1.7833,False
SGN->HAN,1313,1064,VN210,VN210,VN-A872,VN-A872,1.6667,False
SGN->HAN,1320,1069,VJ132,VJ132,VN-A685,VN-A685,1.8,False
SGN->HAN,1326,1075,9G822,9G822,VN-A281,VN-A281,1.8167,False
SGN->HAN,1328,1081,VN244,VN244,VN-A863,VN-A863,1.65,False
SGN->HAN,1334,1084,VN236,VN236,VN-A396,VN-A396,1.7167,False
SGN->HAN,1335,1085,VJ136,VJ136,VN-A653,VN-A653,1.7,False
SGN->HAN,1346,1092,VN208,VN208,VN-A864,VN-A864,1.7333,False
SGN->HAN,1350,1095,VJ124,VJ124,VN-A812,VN-A812,1.7667,False
SGN->HAN,1361,1104,VJ148,VJ148,VN-A666,VN-A666,1.6667,False
SGN->HAN,1362,1105,VN242,VN242,VN-A899,VN-A899,1.6667,False
SGN->HAN,1368,1108,X9774,X9774,9H-MLW,9H-MLW,1.7833,False
SGN->HAN,1369,1110,QH204,QH204,PK-BBK,PK-BBK,1.7167,False
SGN->HAN,1370,1111,VN240,VN240,VN-A868,VN-A868,1.6167,False
SGN->HAN,1376,1112,VJ176,VJ176,VN-A670,VN-A670,1.7333,False
SGN->HAN,1380,1114,VN238,VN238,VN-A329,VN-A329,1.75,False
SGN->HAN,1393,1121,VN206,VN206,VN-A866,VN-A866,1.6667,False
SGN->HAN,1394,1122,QH202,QH202,ER-00005,ER-00005,1.65,False
SGN->HAN,1399,1125,VU750,VU750,VN-A289,VN-A289,1.7167,False
SGN->HAN,1405,1130,VN6002,VN6002,VN-A363,VN-A363,1.6833,False
SGN->HAN,1419,1146,VJ182,VJ182,VN-A548,VN-A548,1.6167,False
SGN->HAN,1429,1151,VJ178,VJ178,VN-A643,VN-A643,1.6667,False
SGN->HAN,1434,1782,QH282,QH282,VN-A227,VN-A227,1.6833,False
SGN->HAN,1435,1783,VN7204,VN7204,VN-A608,VN-A608,1.65,False
SGN->HAN,1438,1789,VN224,VN224,VN-A390,VN-A390,1.7167,False
SGN->HAN,1441,1796,VJ174,VJ174,VN-A676,VN-A676,1.65,False
SGN->HAN,1445,1168,VN256,VN256,VN-A622,VN-A622,1.7333,False
SGN->HAN,1446,1170,9G882,9G882,VN-A279,VN-A279,1.6333,False
SGN->HAN,1451,1171,VN7242,VN7242,VN-A327,VN-A327,1.7167,False
SGN->HAN,1453,1172,VJ180,VJ180,VN-A632,VN-A632,1.7833,False
SGN->HAN,1455,1174,VU794,VU794,VN-A136,VN-A136,1.7667,False
SGN->HAN,1456,1176,VJ190,VJ190,VN-A637,VN-A637,1.7333,False
SGN->HAN,1459,1178,VN260,VN260,VN-A357,VN-A357,1.7167,False
SGN->HAN,1464,1183,QH286,QH286,VN-A585,VN-A585,1.7,False
SGN->HAN,1465,1185,VJ158,VJ158,VN-A550,VN-A550,1.6667,False
SGN->HAN,1476,1192,VN220,VN220,VN-A870,VN-A870,1.65,False
SGN->HAN,1477,1189,VN258,VN258,VN-A616,VN-A616,1.9,False
SGN->HAN,1481,1194,VJ196,VJ196,VN-A816,VN-A816,1.7833,False
SGN->HAN,1490,1199,VN262,VN262,VN-A864,VN-A864,1.95,False
SGN->HAN,1492,1202,VJ166,VJ166,VN-A661,VN-A661,1.9333,False
SGN->HAN,1494,1203,VJ154,VJ154,VN-A643,VN-A643,1.9667,False
SGN->HAN,1499,1209,9G878,9G878,VN-A282,VN-A282,1.9833,False
SGN->HAN,1501,1211,QH262,QH262,PK-BBK,PK-BBK,1.9833,False
SGN->HAN,1507,1216,VJ152,VJ152,VN-A674,VN-A674,2.0,False
SGN->HAN,1511,1226,VN218,VN218,VN-A877,VN-A877,1.7833,False
SGN->HAN,1514,1227,VN252,VN252,VN-A334,VN-A334,1.8667,False
